lr,train_loss,epoch,step
0.009999999776482582,16.194665908813477,0,0
0.009999999776482582,16.19485092163086,1,1
0.009999999776482582,16.19463348388672,2,2
0.009999999776482582,16.194438934326172,3,3
0.009999999776482582,16.19442367553711,4,4
0.009999999776482582,16.194438934326172,5,5
0.009999999776482582,16.1945858001709,6,6
0.009999999776482582,16.19464683532715,7,7
0.009999999776482582,16.19460105895996,8,8
0.009999999776482582,16.19451904296875,9,9
0.009999999776482582,16.19443130493164,10,10
0.009999999776482582,16.194480895996094,11,11
0.009999999776482582,16.194480895996094,12,12
0.009999999776482582,16.194517135620117,13,13
0.009999999776482582,16.194473266601562,14,14
0.009999999776482582,16.194446563720703,15,15
0.009999999776482582,16.194595336914062,16,16
0.009999999776482582,16.194665908813477,17,17
0.009999999776482582,16.194650650024414,18,18
0.009999999776482582,16.194705963134766,19,19
0.009999999776482582,16.194616317749023,20,20
0.009999999776482582,16.19482421875,21,21
0.009999999776482582,16.194976806640625,22,22
0.009999999776482582,16.195026397705078,23,23
0.009999999776482582,16.19480323791504,24,24
0.009999999776482582,16.194812774658203,25,25
0.009999999776482582,16.19471549987793,26,26
0.009999999776482582,16.194931030273438,27,27
0.009999999776482582,16.194772720336914,28,28
0.009999999776482582,16.194673538208008,29,29
0.009999999776482582,16.19470977783203,30,30
0.009999999776482582,16.194761276245117,31,31
0.009999999776482582,16.19471549987793,32,32
0.009999999776482582,16.194679260253906,33,33
0.009999999776482582,16.194766998291016,34,34
0.009999999776482582,16.194782257080078,35,35
0.009999999776482582,16.19479751586914,36,36
0.009999999776482582,16.194599151611328,37,37
0.009999999776482582,16.19458770751953,38,38
0.009999999776482582,16.194576263427734,39,39
0.009999999776482582,16.194664001464844,40,40
0.009999999776482582,16.194730758666992,41,41
0.009999999776482582,16.19476318359375,42,42
0.009999999776482582,16.19466209411621,43,43
0.009999999776482582,16.194604873657227,44,44
0.009999999776482582,16.194637298583984,45,45
0.009999999776482582,16.194637298583984,46,46
0.009999999776482582,16.194791793823242,47,47
0.009999999776482582,16.19489288330078,48,48
0.009999999776482582,16.194828033447266,49,49
0.009999999776482582,16.19473648071289,50,50
0.009999999776482582,16.19482421875,51,51
0.009999999776482582,16.194795608520508,52,52
0.009999999776482582,16.194826126098633,53,53
0.009999999776482582,16.194726943969727,54,54
0.009999999776482582,16.194717407226562,55,55
0.009999999776482582,16.194700241088867,56,56
0.009999999776482582,16.19467544555664,57,57
0.009999999776482582,16.194656372070312,58,58
0.009999999776482582,16.19462776184082,59,59
0.009999999776482582,16.19471549987793,60,60
0.009999999776482582,16.194711685180664,61,61
0.009999999776482582,16.19468879699707,62,62
0.009999999776482582,16.194713592529297,63,63
0.009999999776482582,16.194812774658203,64,64
0.009999999776482582,16.194936752319336,65,65
0.009999999776482582,16.194774627685547,66,66
0.009999999776482582,16.19479751586914,67,67
0.009999999776482582,16.19481086730957,68,68
0.009999999776482582,16.194782257080078,69,69
0.009999999776482582,16.194908142089844,70,70
0.009999999776482582,16.194805145263672,71,71
0.009999999776482582,16.194747924804688,72,72
0.009999999776482582,16.19489288330078,73,73
0.009999999776482582,16.19478988647461,74,74
0.009999999776482582,16.19466781616211,75,75
0.009999999776482582,16.19463348388672,76,76
0.009999999776482582,16.194660186767578,77,77
0.009999999776482582,16.194786071777344,78,78
0.009999999776482582,16.194673538208008,79,79
0.009999999776482582,16.194660186767578,80,80
0.009999999776482582,16.194591522216797,81,81
0.009999999776482582,16.19460678100586,82,82
0.009999999776482582,16.19492530822754,83,83
0.009999999776482582,16.19487762451172,84,84
0.009999999776482582,16.194805145263672,85,85
0.009999999776482582,16.194690704345703,86,86
0.009999999776482582,16.194650650024414,87,87
0.009999999776482582,16.19483757019043,88,88
0.009999999776482582,16.194923400878906,89,89
0.009999999776482582,16.194900512695312,90,90
0.009999999776482582,16.194923400878906,91,91
0.009999999776482582,16.194992065429688,92,92
0.009999999776482582,16.194961547851562,93,93
0.009999999776482582,16.194915771484375,94,94
0.009999999776482582,16.194787979125977,95,95
0.009999999776482582,16.19469451904297,96,96
0.009999999776482582,16.19478416442871,97,97
0.009999999776482582,16.194599151611328,98,98
0.009999999776482582,16.194446563720703,99,99
0.009999999776482582,16.194442749023438,100,100
0.009999999776482582,16.194454193115234,101,101
0.009999999776482582,16.194318771362305,102,102
0.009999999776482582,16.194290161132812,103,103
0.009999999776482582,16.1944580078125,104,104
0.009999999776482582,16.19442367553711,105,105
0.009999999776482582,16.19434928894043,106,106
0.009999999776482582,16.194480895996094,107,107
0.009999999776482582,16.194480895996094,108,108
0.009999999776482582,16.194551467895508,109,109
0.009999999776482582,16.194631576538086,110,110
0.009999999776482582,16.194679260253906,111,111
0.009999999776482582,16.19468116760254,112,112
0.009999999776482582,16.194692611694336,113,113
0.009999999776482582,16.1947021484375,114,114
0.009999999776482582,16.194698333740234,115,115
0.009999999776482582,16.194679260253906,116,116
0.009999999776482582,16.194578170776367,117,117
0.009999999776482582,16.194486618041992,118,118
0.009999999776482582,16.194385528564453,119,119
0.009999999776482582,16.194446563720703,120,120
0.009999999776482582,16.194477081298828,121,121
0.009999999776482582,16.194623947143555,122,122
0.009999999776482582,16.19456672668457,123,123
0.009999999776482582,16.19456672668457,124,124
0.009999999776482582,16.194562911987305,125,125
0.009999999776482582,16.194679260253906,126,126
0.009999999776482582,16.194738388061523,127,127
0.009999999776482582,16.194671630859375,128,128
0.009999999776482582,16.19465446472168,129,129
0.009999999776482582,16.194679260253906,130,130
0.009999999776482582,16.194480895996094,131,131
0.009999999776482582,16.19451332092285,132,132
0.009999999776482582,16.19449806213379,133,133
0.009999999776482582,16.194555282592773,134,134
0.009999999776482582,16.19453239440918,135,135
0.009999999776482582,16.194507598876953,136,136
0.009999999776482582,16.194496154785156,137,137
0.009999999776482582,16.19449234008789,138,138
0.009999999776482582,16.19451141357422,139,139
0.009999999776482582,16.19455337524414,140,140
0.009999999776482582,16.19454002380371,141,141
0.009999999776482582,16.194503784179688,142,142
0.009999999776482582,16.194488525390625,143,143
0.009999999776482582,16.194503784179688,144,144
0.009999999776482582,16.194520950317383,145,145
0.009999999776482582,16.194561004638672,146,146
0.009999999776482582,16.194597244262695,147,147
0.009999999776482582,16.19460105895996,148,148
0.009999999776482582,16.194671630859375,149,149
0.009999999776482582,16.194658279418945,150,150
0.009999999776482582,16.194690704345703,151,151
0.009999999776482582,16.194704055786133,152,152
0.009999999776482582,16.194665908813477,153,153
0.009999999776482582,16.19472885131836,154,154
0.009999999776482582,16.19476318359375,155,155
0.009999999776482582,16.194717407226562,156,156
0.009999999776482582,16.194669723510742,157,157
0.009999999776482582,16.194705963134766,158,158
0.009999999776482582,16.19472885131836,159,159
0.009999999776482582,16.194698333740234,160,160
0.009999999776482582,16.194713592529297,161,161
0.009999999776482582,16.194713592529297,162,162
0.009999999776482582,16.1946964263916,163,163
0.009999999776482582,16.194725036621094,164,164
0.009999999776482582,16.194713592529297,165,165
0.009999999776482582,16.19469451904297,166,166
0.009999999776482582,16.1946964263916,167,167
0.009999999776482582,16.194644927978516,168,168
0.009999999776482582,16.194629669189453,169,169
0.009999999776482582,16.1945743560791,170,170
0.009999999776482582,16.19459342956543,171,171
0.009999999776482582,16.194599151611328,172,172
0.009999999776482582,16.1945743560791,173,173
0.009999999776482582,16.194580078125,174,174
0.009999999776482582,16.194580078125,175,175
0.009999999776482582,16.194580078125,176,176
0.009999999776482582,16.19460105895996,177,177
0.009999999776482582,16.1945743560791,178,178
0.009999999776482582,16.194629669189453,179,179
0.009999999776482582,16.19467544555664,180,180
0.009999999776482582,16.19464111328125,181,181
0.009999999776482582,16.19466209411621,182,182
0.009999999776482582,16.194669723510742,183,183
0.009999999776482582,16.194671630859375,184,184
0.009999999776482582,16.19467544555664,185,185
0.009999999776482582,16.194671630859375,186,186
0.009999999776482582,16.194652557373047,187,187
0.009999999776482582,16.194652557373047,188,188
0.009999999776482582,16.194591522216797,189,189
0.009999999776482582,16.194599151611328,190,190
0.009999999776482582,16.194576263427734,191,191
0.009999999776482582,16.194610595703125,192,192
0.009999999776482582,16.1945858001709,193,193
0.009999999776482582,16.19459342956543,194,194
0.009999999776482582,16.194580078125,195,195
0.009999999776482582,16.19457244873047,196,196
0.009999999776482582,16.19455909729004,197,197
0.009999999776482582,16.194568634033203,198,198
0.009999999776482582,16.194568634033203,199,199
0.009999999776482582,16.194564819335938,200,200
0.009999999776482582,16.19457244873047,201,201
0.009999999776482582,16.194570541381836,202,202
0.009999999776482582,16.194568634033203,203,203
0.009999999776482582,16.194595336914062,204,204
0.009999999776482582,16.194583892822266,205,205
0.009999999776482582,16.194568634033203,206,206
0.009999999776482582,16.19458770751953,207,207
0.009999999776482582,16.19460105895996,208,208
0.009999999776482582,16.194576263427734,209,209
0.009999999776482582,16.194549560546875,210,210
0.009999999776482582,16.194547653198242,211,211
0.009999999776482582,16.194568634033203,212,212
0.009999999776482582,16.194583892822266,213,213
0.009999999776482582,16.19457244873047,214,214
0.009999999776482582,16.194597244262695,215,215
0.009999999776482582,16.194578170776367,216,216
0.009999999776482582,16.194576263427734,217,217
0.009999999776482582,16.1945858001709,218,218
0.009999999776482582,16.19456672668457,219,219
0.009999999776482582,16.194595336914062,220,220
0.009999999776482582,16.19460105895996,221,221
0.009999999776482582,16.19460678100586,222,222
0.009999999776482582,16.19458770751953,223,223
0.009999999776482582,16.194570541381836,224,224
0.009999999776482582,16.194576263427734,225,225
0.009999999776482582,16.19455909729004,226,226
0.009999999776482582,16.194581985473633,227,227
0.009999999776482582,16.194564819335938,228,228
0.009999999776482582,16.194580078125,229,229
0.009999999776482582,16.19456672668457,230,230
0.009999999776482582,16.194580078125,231,231
0.009999999776482582,16.19457244873047,232,232
0.009999999776482582,16.194583892822266,233,233
0.009999999776482582,16.194580078125,234,234
0.009999999776482582,16.194599151611328,235,235
0.009999999776482582,16.19461441040039,236,236
0.009999999776482582,16.194581985473633,237,237
0.009999999776482582,16.19456672668457,238,238
0.009999999776482582,16.194580078125,239,239
0.009999999776482582,16.194564819335938,240,240
0.009999999776482582,16.194561004638672,241,241
0.009999999776482582,16.194576263427734,242,242
0.009999999776482582,16.19455909729004,243,243
0.009999999776482582,16.1945743560791,244,244
0.009999999776482582,16.194576263427734,245,245
0.009999999776482582,16.194591522216797,246,246
0.009999999776482582,16.194578170776367,247,247
0.009999999776482582,16.194576263427734,248,248
0.009999999776482582,16.194576263427734,249,249
0.009999999776482582,16.194608688354492,250,250
0.009999999776482582,16.194602966308594,251,251
0.009999999776482582,16.1945743560791,252,252
0.009999999776482582,16.194583892822266,253,253
0.009999999776482582,16.19457244873047,254,254
0.009999999776482582,16.194557189941406,255,255
0.009999999776482582,16.194562911987305,256,256
0.009999999776482582,16.194576263427734,257,257
0.009999999776482582,16.194555282592773,258,258
0.009999999776482582,16.19455909729004,259,259
0.009999999776482582,16.194564819335938,260,260
0.009999999776482582,16.194580078125,261,261
0.009999999776482582,16.194581985473633,262,262
0.009999999776482582,16.19457244873047,263,263
0.009999999776482582,16.194570541381836,264,264
0.009999999776482582,16.194583892822266,265,265
0.009999999776482582,16.194618225097656,266,266
0.009999999776482582,16.19458770751953,267,267
0.009999999776482582,16.19457244873047,268,268
0.009999999776482582,16.194568634033203,269,269
0.009999999776482582,16.194570541381836,270,270
0.009999999776482582,16.194557189941406,271,271
0.009999999776482582,16.19456672668457,272,272
0.009999999776482582,16.194589614868164,273,273
0.009999999776482582,16.194591522216797,274,274
0.009999999776482582,16.194561004638672,275,275
0.009999999776482582,16.1945858001709,276,276
0.009999999776482582,16.1945858001709,277,277
0.009999999776482582,16.194583892822266,278,278
0.009999999776482582,16.194568634033203,279,279
0.009999999776482582,16.1945743560791,280,280
0.009999999776482582,16.1945743560791,281,281
0.009999999776482582,16.194599151611328,282,282
0.009999999776482582,16.194602966308594,283,283
0.009999999776482582,16.194591522216797,284,284
0.009999999776482582,16.1945743560791,285,285
0.009999999776482582,16.194583892822266,286,286
0.009999999776482582,16.194576263427734,287,287
0.009999999776482582,16.1945743560791,288,288
0.009999999776482582,16.194562911987305,289,289
0.009999999776482582,16.194583892822266,290,290
0.009999999776482582,16.194581985473633,291,291
0.009999999776482582,16.194568634033203,292,292
0.009999999776482582,16.194583892822266,293,293
0.009999999776482582,16.194576263427734,294,294
0.009999999776482582,16.194595336914062,295,295
0.009999999776482582,16.19460678100586,296,296
0.009999999776482582,16.194564819335938,297,297
0.009999999776482582,16.194570541381836,298,298
0.009999999776482582,16.194583892822266,299,299
0.009999999776482582,16.194591522216797,300,300
0.009999999776482582,16.194581985473633,301,301
0.009999999776482582,16.1945858001709,302,302
0.009999999776482582,16.19457244873047,303,303
0.009999999776482582,16.19457244873047,304,304
0.009999999776482582,16.194580078125,305,305
0.009999999776482582,16.194568634033203,306,306
0.009999999776482582,16.194580078125,307,307
0.009999999776482582,16.194583892822266,308,308
0.009999999776482582,16.194581985473633,309,309
0.009999999776482582,16.194561004638672,310,310
0.009999999776482582,16.194576263427734,311,311
0.009999999776482582,16.194583892822266,312,312
0.009999999776482582,16.194583892822266,313,313
0.009999999776482582,16.194576263427734,314,314
0.009999999776482582,16.194570541381836,315,315
0.009999999776482582,16.19457244873047,316,316
0.009999999776482582,16.194564819335938,317,317
0.009999999776482582,16.194595336914062,318,318
0.009999999776482582,16.194599151611328,319,319
0.009999999776482582,16.194583892822266,320,320
0.009999999776482582,16.194583892822266,321,321
0.009999999776482582,16.194576263427734,322,322
0.009999999776482582,16.194580078125,323,323
0.009999999776482582,16.194578170776367,324,324
0.009999999776482582,16.194562911987305,325,325
0.009999999776482582,16.194576263427734,326,326
0.009999999776482582,16.19458770751953,327,327
0.009999999776482582,16.194581985473633,328,328
0.009999999776482582,16.194557189941406,329,329
0.009999999776482582,16.194561004638672,330,330
0.009999999776482582,16.19458770751953,331,331
0.009999999776482582,16.194580078125,332,332
0.009999999776482582,16.194576263427734,333,333
0.009999999776482582,16.194578170776367,334,334
0.009999999776482582,16.1945743560791,335,335
0.009999999776482582,16.194568634033203,336,336
0.009999999776482582,16.194568634033203,337,337
0.009999999776482582,16.194599151611328,338,338
0.009999999776482582,16.194583892822266,339,339
0.009999999776482582,16.19457244873047,340,340
0.009999999776482582,16.194568634033203,341,341
0.009999999776482582,16.194578170776367,342,342
0.009999999776482582,16.194580078125,343,343
0.009999999776482582,16.19458770751953,344,344
0.009999999776482582,16.194576263427734,345,345
0.009999999776482582,16.19456672668457,346,346
0.009999999776482582,16.19457244873047,347,347
0.009999999776482582,16.194583892822266,348,348
0.009999999776482582,16.194583892822266,349,349
0.009999999776482582,16.194576263427734,350,350
0.009999999776482582,16.19455337524414,351,351
0.009999999776482582,16.194576263427734,352,352
0.009999999776482582,16.194583892822266,353,353
0.009999999776482582,16.194564819335938,354,354
0.009999999776482582,16.19457244873047,355,355
0.009999999776482582,16.194564819335938,356,356
0.009999999776482582,16.194561004638672,357,357
0.009999999776482582,16.194568634033203,358,358
0.009999999776482582,16.194570541381836,359,359
0.009999999776482582,16.194591522216797,360,360
0.009999999776482582,16.194591522216797,361,361
0.009999999776482582,16.1945858001709,362,362
0.009999999776482582,16.1945858001709,363,363
0.009999999776482582,16.194570541381836,364,364
0.009999999776482582,16.194564819335938,365,365
0.009999999776482582,16.1945743560791,366,366
0.009999999776482582,16.1945743560791,367,367
0.009999999776482582,16.194580078125,368,368
0.009999999776482582,16.194580078125,369,369
0.009999999776482582,16.194583892822266,370,370
0.009999999776482582,16.194580078125,371,371
0.009999999776482582,16.19458770751953,372,372
0.009999999776482582,16.19457244873047,373,373
0.009999999776482582,16.19455909729004,374,374
0.009999999776482582,16.194568634033203,375,375
0.009999999776482582,16.19457244873047,376,376
0.009999999776482582,16.194580078125,377,377
0.009999999776482582,16.19458770751953,378,378
0.009999999776482582,16.194576263427734,379,379
0.009999999776482582,16.194561004638672,380,380
0.009999999776482582,16.19455909729004,381,381
0.009999999776482582,16.194570541381836,382,382
0.009999999776482582,16.194564819335938,383,383
0.009999999776482582,16.194580078125,384,384
0.009999999776482582,16.194595336914062,385,385
0.009999999776482582,16.19458770751953,386,386
0.009999999776482582,16.1945858001709,387,387
0.009999999776482582,16.19458770751953,388,388
0.009999999776482582,16.194576263427734,389,389
0.009999999776482582,16.19457244873047,390,390
0.009999999776482582,16.194580078125,391,391
0.009999999776482582,16.194580078125,392,392
0.009999999776482582,16.194570541381836,393,393
0.009999999776482582,16.1945743560791,394,394
0.009999999776482582,16.194580078125,395,395
0.009999999776482582,16.1945743560791,396,396
0.009999999776482582,16.19456672668457,397,397
0.009999999776482582,16.194576263427734,398,398
0.009999999776482582,16.194576263427734,399,399
0.009999999776482582,16.194583892822266,400,400
0.009999999776482582,16.1945858001709,401,401
0.009999999776482582,16.194580078125,402,402
0.009999999776482582,16.194591522216797,403,403
0.009999999776482582,16.194576263427734,404,404
0.009999999776482582,16.194561004638672,405,405
0.009999999776482582,16.194562911987305,406,406
0.009999999776482582,16.194561004638672,407,407
0.009999999776482582,16.194562911987305,408,408
0.009999999776482582,16.194580078125,409,409
0.009999999776482582,16.19459342956543,410,410
0.009999999776482582,16.194578170776367,411,411
0.009999999776482582,16.194568634033203,412,412
0.009999999776482582,16.194561004638672,413,413
0.009999999776482582,16.194557189941406,414,414
0.009999999776482582,16.194564819335938,415,415
0.009999999776482582,16.19457244873047,416,416
0.009999999776482582,16.19458770751953,417,417
0.009999999776482582,16.194597244262695,418,418
0.009999999776482582,16.194599151611328,419,419
0.009999999776482582,16.19460105895996,420,420
0.009999999776482582,16.194591522216797,421,421
0.009999999776482582,16.194591522216797,422,422
0.009999999776482582,16.194599151611328,423,423
0.009999999776482582,16.19458770751953,424,424
0.009999999776482582,16.194578170776367,425,425
0.009999999776482582,16.194583892822266,426,426
0.009999999776482582,16.194576263427734,427,427
0.009999999776482582,16.194580078125,428,428
0.009999999776482582,16.194581985473633,429,429
0.009999999776482582,16.1945743560791,430,430
0.009999999776482582,16.194561004638672,431,431
0.009999999776482582,16.194580078125,432,432
0.009999999776482582,16.194583892822266,433,433
0.009999999776482582,16.194581985473633,434,434
0.009999999776482582,16.1945858001709,435,435
0.009999999776482582,16.194583892822266,436,436
0.009999999776482582,16.194591522216797,437,437
0.009999999776482582,16.194576263427734,438,438
0.009999999776482582,16.19455909729004,439,439
0.009999999776482582,16.194561004638672,440,440
0.009999999776482582,16.194561004638672,441,441
0.009999999776482582,16.194557189941406,442,442
0.009999999776482582,16.19455337524414,443,443
0.009999999776482582,16.194578170776367,444,444
0.009999999776482582,16.194580078125,445,445
0.009999999776482582,16.19458770751953,446,446
0.009999999776482582,16.194583892822266,447,447
0.009999999776482582,16.194576263427734,448,448
0.009999999776482582,16.19457244873047,449,449
0.009999999776482582,16.194564819335938,450,450
0.009999999776482582,16.1945743560791,451,451
0.009999999776482582,16.19457244873047,452,452
0.009999999776482582,16.194583892822266,453,453
0.009999999776482582,16.19458770751953,454,454
0.009999999776482582,16.194595336914062,455,455
0.009999999776482582,16.194602966308594,456,456
0.009999999776482582,16.194599151611328,457,457
0.009999999776482582,16.19460105895996,458,458
0.009999999776482582,16.194591522216797,459,459
0.009999999776482582,16.194591522216797,460,460
0.009999999776482582,16.194589614868164,461,461
0.009999999776482582,16.194595336914062,462,462
0.009999999776482582,16.19458770751953,463,463
0.009999999776482582,16.194581985473633,464,464
0.009999999776482582,16.194583892822266,465,465
0.009999999776482582,16.194581985473633,466,466
0.009999999776482582,16.194583892822266,467,467
0.009999999776482582,16.194580078125,468,468
0.009999999776482582,16.194580078125,469,469
0.009999999776482582,16.1945743560791,470,470
0.009999999776482582,16.194562911987305,471,471
0.009999999776482582,16.194576263427734,472,472
0.009999999776482582,16.194581985473633,473,473
0.009999999776482582,16.194581985473633,474,474
0.009999999776482582,16.19458770751953,475,475
0.009999999776482582,16.19458770751953,476,476
0.009999999776482582,16.1945858001709,477,477
0.009999999776482582,16.19458770751953,478,478
0.009999999776482582,16.194591522216797,479,479
0.009999999776482582,16.19457244873047,480,480
0.009999999776482582,16.194561004638672,481,481
0.009999999776482582,16.194561004638672,482,482
0.009999999776482582,16.194564819335938,483,483
0.009999999776482582,16.194562911987305,484,484
0.009999999776482582,16.194562911987305,485,485
0.009999999776482582,16.194568634033203,486,486
0.009999999776482582,16.194564819335938,487,487
0.009999999776482582,16.194578170776367,488,488
0.009999999776482582,16.194576263427734,489,489
0.009999999776482582,16.194581985473633,490,490
0.009999999776482582,16.194576263427734,491,491
0.009999999776482582,16.194576263427734,492,492
0.009999999776482582,16.194568634033203,493,493
0.009999999776482582,16.194568634033203,494,494
0.009999999776482582,16.194562911987305,495,495
0.009999999776482582,16.194568634033203,496,496
0.009999999776482582,16.194568634033203,497,497
0.009999999776482582,16.194578170776367,498,498
0.009999999776482582,16.1945858001709,499,499
0.009999999776482582,16.194591522216797,500,500
0.009999999776482582,16.194595336914062,501,501
0.009999999776482582,16.19458770751953,502,502
0.009999999776482582,16.19458770751953,503,503
0.009999999776482582,16.194595336914062,504,504
0.009999999776482582,16.194597244262695,505,505
0.009999999776482582,16.194597244262695,506,506
0.009999999776482582,16.194595336914062,507,507
0.009999999776482582,16.1945858001709,508,508
0.009999999776482582,16.19458770751953,509,509
0.009999999776482582,16.19458770751953,510,510
